id,image_url,label,tags
2785584,https://safebooru.org/images/2675/407f5a3c79677fd0ce2627856e7eeeec1b4409de.jpg,black_hair,1girl barefoot black_hair blue_skirt crossed_ankles easy_(aqk7bdqt) facing_away full_body ichinose_saya long_hair misoshiro_de_kanpai! pleated_skirt ponytail school_uniform skirt solo
2195423,https://safebooru.org/images/2106/c3d1e24efdcbb95f128a3a04e307dc7e1bdfc063.jpg,black_hair,1girl armor asymmetrical_gloves black_hair black_legwear blue_eyes closed_mouth commentary elbow_gloves feet fingerless_gloves fukazaki_(g425hw45) full_body gloves gradient_hair hair_between_eyes hair_ribbon japanese_clothes kantai_collection katsuragi_(kantai_collection) leg_hug long_hair midriff multicolored_hair pleated_skirt ponytail ribbon shoes_removed shouji sitting skirt sliding_doors soles solo thigh-highs toeless_legwear toes wooden_floor
2981943,https://safebooru.org/samples/2863/sample_454572334d62bf8587ed5e14d62db583b6a92900.jpg,black_hair,1girl balancing ball black_gloves black_hair black_panties brown_eyes commentary_request elbow_gloves exercise_ball full_body gloves headgear highres kantai_collection long_hair miniskirt nagato_(kantai_collection) panties partly_fingerless_gloves pleated_skirt red_legwear remodel_(kantai_collection) sitting skirt solo spread_legs t2r thigh-highs underwear white_skirt
2105227,https://safebooru.org/images/2020/e33cbaf08b00e5ead2e3bc26e99611e7ac648856.jpg,black_hair,1girl bags_under_eyes black_eyes black_hair black_nails black_skirt blood blood_from_mouth blood_on_face blood_splatter bow choker collarbone frilled_choker frills full_body gothic_lolita hair_bow hairband hardgore_alice lolita_fashion lolita_hairband long_hair lying mahou_shoujo_ikusei_keikaku nail_polish on_stomach parted_lips reaching_out shimaneko_(matarou99) skirt solo white_bow
2762792,https://safebooru.org/samples/2653/sample_eb8d6a7363c6ed9e453e631781ef1bdbba3ebda4.jpg,black_hair,1girl :o absurdres arm_behind_back bag bangs black_dress black_hair black_hat blue_sky blunt_bangs blush bow clouds day dress eyebrows_visible_through_hair falling_leaves frilled_dress frilled_shirt_collar frills full_body handbag hat hat_bow highres holding holding_bag kneehighs leaf looking_at_viewer looking_back medium_hair original outdoors parted_lips pink_bow pink_ribbon platform_footwear pom_pom_(clothes) railing ribbon shoe_bow shoes skirt_hold sky solo sonikey0_0 stairs tree violet_eyes white_legwear
2268774,https://safebooru.org/images/2177/83a05d0be48803817086355ec6d46c3ea53072a0.png,black_hair,1girl bare_shoulders black_hair breasts brown_eyes character_request full_body hair_over_one_eye hat high_heels highres japanese_clothes large_breasts long_hair official_art sennen_sensou_aigis sideboob skirt smile solo standing tabi transparent_background turtleneck very_long_hair white_legwear wide_sleeves
2848612,https://safebooru.org/images/2735/0c435ae2312a100e9c46366cb676878b9fb99b00.jpg,black_hair,1girl black_hair braid breasts brown_eyes brown_hair crown_braid full_body gloves highres looking_at_viewer mask niijima_makoto persona persona_5 red_eyes short_hair simple_background smile solo unsomnus
3138556,https://safebooru.org/samples/3014/sample_18528442b85f7b4621ebc72c91014fdc9f5ff3d4.jpg,black_hair,1girl :o a.x. absurdres bangs black-framed_eyewear black_hair blue_eyes blush brown_legwear cellphone collarbone commentary english_commentary eyelashes full_body glasses hand_on_own_thigh highres holding holding_phone jacket long_sleeves looking_at_viewer original pantyhose phone red_jacket shiny shiny_hair short_hair solo track_jacket
2808019,https://safebooru.org/samples/2696/sample_852a225c56e1d221fda342c48912bf8c5350b61d.jpg,black_hair,1girl absurdres alternate_costume anchor_symbol artist_name backpack bag black_eyes black_hair blue_dress border dress fubuki_(kantai_collection) full_body grey_legwear highres jacket jacket_removed kantai_collection looking_at_viewer low_ponytail ma_rukan pink_border polka_dot polka_dot_dress ponytail short_ponytail sidelocks sitting sleeveless sleeveless_dress smile socks solo wariza white_background white_jacket
2361897,https://safebooru.org/images/2267/292d16a5912d4ee72a35278d0af374714cc4fa43.jpg,black_hair,1girl :o ashley_(warioware) bangs big_hair black_hair black_legwear blush_stickers christmas commentary_request dress eyebrows_visible_through_hair flat_chest full_body fur-trimmed_dress hat highres holding holding_staff korutana long_hair long_sleeves looking_at_viewer open_mouth pantyhose red_dress red_eyes red_footwear sack santa_costume santa_hat simple_background solo staff standing standing_on_one_leg swept_bangs twintails warioware white_background
2329988,https://safebooru.org/images/2236/8dcbea26e642ee2f4d633dc3cf30e6d17e4cde15.png,black_hair,>:d 1girl :d black_hair full_body hair_ornament hammer hat holding holding_weapon kanzaki_karuna midriff miki_(oshiro_project) navel official_art open_mouth oshiro_project oshiro_project_re short_hair smile solo thigh-highs transparent_background weapon yellow_eyes
2681099,https://safebooru.org/images/2573/19ae265c39401d15fac6f8afadaa90b87ae429a1.png,black_hair,1girl azur_lane black_hair black_hat blush candle cinderella closed_mouth expressionless full_body ghost hat isuzu_(azur_lane) lantern official_art ootsuki_momiji pantyhose ponytail pumpkin red_eyes sitting solo star thigh_strap tombstone transparent_background wariza witch_hat
2636167,https://safebooru.org/images/2529/56426ab73c05acfc2d30aa1e9a68ef37e43918c9.jpg,black_hair,1girl artist_name bikini black_hair breasts brown_eyes cleavage commentary dark_skin earrings english_commentary faymantra forehead_jewel full_body high_heels highres jewelry large_breasts lips long_hair looking_at_viewer mechanical_arm nose overwatch ponytail pose solo standing swimsuit symmetra_(overwatch) toned
3091646,https://safebooru.org/images/2969/9b550429d6b9ff00516c46d39e99d2e264b32e75.jpg,black_hair,1girl black_footwear black_hair black_legwear blush breasts brown_skirt checkered checkered_floor chikuwa. collared_shirt commentary_request dress_shirt full_body hair_ornament hair_over_shoulder hair_scrunchie half-closed_eyes hand_up high_heels highres knees_together_feet_apart knees_up large_breasts long_hair long_sleeves low_ponytail original pantyhose parted_lips pencil_skirt ponytail scrunchie shirt shoes skirt solo squatting translation_request violet_eyes white_background white_scrunchie white_shirt
3004108,https://safebooru.org/samples/2884/sample_9d0f07ae2eba217618d1d795aa81491286428389.png,black_hair,1girl absurdres animal_ears bangs barefoot bed_sheet belt black_hair blue_ribbon blue_shorts blush candy chocolate chocolate_heart commentary_request denim denim_shorts english_commentary eyebrows_visible_through_hair fang food food_in_mouth full_body heart highres knees_together_feet_apart korean_commentary legs_up long_hair long_sleeves looking_at_viewer mannaku midriff mixed-language_commentary multicolored_hair navel nawa_holang-inim on_bed rangyi ribbon shirt short_shorts shorts sidelocks skin_fang solo streaked_hair striped_tail tail thighs tiger_ears tiger_girl tiger_tail two-tone_hair w_arms white_background white_hair white_shirt yellow_eyes
2429187,https://safebooru.org/images/2332/978df73d4bab3f3d0819306832b48f072d11e02a.png,black_hair,1girl animal_ears bangs black_footwear black_gloves black_hair black_ribbon brown_eyes closed_mouth collared_shirt dress eyebrows eyebrows_visible_through_hair facing_away full_body gloves gradient_hair grey_hair hair_between_eyes ise_(0425) kemono_friends koala_(kemono_friends) koala_ears koala_tail leg_warmers legs_apart long_sleeves looking_away looking_to_the_side multicolored multicolored_clothes multicolored_dress multicolored_hair pigeon-toed ribbon shirt shoes short_hair short_sleeves silver_dress silver_hair simple_background smile solo standing tail tsurime two-tone_dress undershirt white_background white_dress white_legwear white_shirt
2681818,https://safebooru.org/images/2574/be308aeec73e848a02e155933c949a3c09552e04.png,black_hair,1girl apron black_eyes black_hair bwell eyebrows frown full_body gyakuten_saiban gyakuten_saiban_5 hair_intakes hair_ribbon japanese_clothes looking_at_viewer maid_headdress medium_hair ofuda ponytail ribbon simple_background sitting solo tenma_yumemi thick_eyebrows tray white_background wide_sleeves
1292716,https://safebooru.org/images/1240/a1c344c2a4538813178c87eae2c06e5a4e46a96c.png,black_hair,1girl ankle_boots beanie black_hair boots casual colored_stripes contemporary full_body hands_in_pockets hat headphones hoodie houjuu_nue kikugetsu mismatched_legwear red_eyes short_hair shorts single_wing solo standing striped striped_legwear thigh-highs tomoe_(symbol) touhou wings zettai_ryouiki
2626368,https://safebooru.org/images/2519/1a1b7dcf959329bf432bf21317ced3da4a6eac27.png,black_hair,1girl black_eyes black_footwear black_hair black_legwear crested_porcupine_(kemono_friends) extra_ears eyebrows_visible_through_hair from_side full_body ise_(0425) kemono_friends long_sleeves looking_at_viewer medium_hair pantyhose pleated_skirt porcupine_ears porcupine_tail shoes short_over_long_sleeves short_sleeves simple_background skirt solo white_background
1370387,https://safebooru.org/samples/1317/sample_6d145bbb4eabeaa3fe84114515e619d2c35b12d9.png,black_hair,1girl backpack bag black_hair blue_eyes blush chibi dress dress_shirt flying_sweatdrops full_body hair_bobbles hair_ornament hat highres kawashiro_nitori key kuromu_(underporno) long_sleeves looking_at_viewer open_mouth pocket shirt short_hair simple_background skirt skirt_set solo struggling sweatdrop tearing_up tears touhou twintails white_background white_shirt
2839170,https://safebooru.org/samples/2726/sample_c08dacad74ff56115dee7c0bb6c0bc9265626df6.jpg,black_hair,1girl absurdres bangs black_hair blue_dress blush braid collarbone dress full_body hands_on_hips highres leaning_forward long_hair looking_at_viewer momohara_natsuki off-shoulder_shirt off_shoulder one_room pinafore_dress pleated_dress polka_dot polka_dot_dress sainohikari shiny shiny_hair shirt short_dress short_sleeves simple_background smile solo twin_braids twintails violet_eyes white_background white_shirt
3121383,https://safebooru.org/images/2998/de85cb871ceee58e037200b9cb3cc65b82a1121b.jpg,black_hair,1girl ass back bangs bare_arms bare_legs bare_shoulders barefoot bikini black_bikini black_hair blue_bikini blue_eyes breasts commentary from_behind full_body hair_ornament hair_scrunchie long_hair looking_at_viewer looking_back neocoill orange_scrunchie ponytail scrunchie side-tie_bikini soles solo ssss.gridman swimsuit takarada_rikka towel two-tone_bikini watermark web_address white_bikini
3049537,https://safebooru.org/images/2928/93bc392b3408c3eedacb625711ab6441f231d1af.jpg,black_hair,/\/\/\ 1girl :d animal_ears animal_print ass black_buruma black_footwear black_hair black_legwear blush bunny_girl bunny_print bunny_tail buruma from_behind full_body jacket long_hair long_sleeves looking_at_viewer looking_back open_mouth original rabbit_ears red_eyes running saiste shoe_soles shoes smile sneakers solo star tail thigh-highs track_jacket yellow_jacket
2365694,https://safebooru.org/samples/2271/sample_bd7dfa43f863f624c65ab6d4464ab9d07df7ce77.jpg,black_hair,1girl black_hair boku_wa_tomodachi_ga_sukunai breasts choker cleavage full_body highres kukkumann large_breasts long_hair looking_at_viewer mikazuki_yozora open_mouth simple_background solo violet_eyes white_background
1757281,https://safebooru.org/images/1678/42b04ad39058c13eec9bf4e61c8e5256241e376e.jpg,black_hair,1girl :o bamboo_broom bangs black_hair black_legwear blazer blunt_bangs broom broom_riding brown_shoes crotch_seam flying_witch full_body green_eyes highres hime_cut jacket kowata_makoto loafers long_hair mibu_natsuki necktie panties panties_under_pantyhose pantyhose school_uniform shoes simple_background skirt solo thighband_pantyhose twitter_username underwear upskirt yellow_background
2193482,https://safebooru.org/images/2104/50c624a1ea5a5459dff145cff1217a2b9f20ad68.png,black_hair,1girl baseball_cap belt black_hair blue_eyes boots full_body glasses gloves hat jumpsuit katie-chan kyoto_tool long_hair mascot mechanic ponytail smile solo toolbox tools transparent_background
1293580,https://safebooru.org/images/1240/87e75b850cd06fa2af8cd9bfe943129cdad760c7.png,black_hair,1girl akitsu_maru_(kantai_collection) backpack bag black_eyes black_hair black_legwear black_skirt buttons full_body gloves hat holding kantai_collection lantern leg_up long_sleeves machinery military military_uniform miniskirt night night_sky pale_skin peaked_cap pleated_skirt randoseru scroll seiwatange short_hair skirt sky solo star_(sky) starry_sky thigh-highs turret uniform white_gloves white_skin zettai_ryouiki
1396641,https://safebooru.org/samples/1343/sample_fb32b0d6bba3caf591e17296dd31ee054aa025e2.jpg,black_hair,1girl black_eyes black_hair black_legwear blue_background breasts cannon character_name cleavage dazzle_paint edwin_(cyberdark_impacts) full_body haruna_(kantai_collection) headgear highres kantai_collection light_smile lips looking_at_viewer mecha_musume miniskirt nontraditional_miko nose pleated_skirt ribbon-trimmed_sleeves ribbon_trim skirt solo thigh-highs turret wide_sleeves
2145607,https://safebooru.org/samples/2057/sample_8d0ec158e71d80e9835174e753db2a4e5b19a96d.jpg,black_hair,1girl absurdres alternate_costume apron black_hair bowing braid dogeza dream41 fingernails full_body hair_flaps hair_over_shoulder highres kantai_collection long_hair maid maid_apron open_mouth remodel_(kantai_collection) ribbon shigure_(kantai_collection) simple_background single_braid solo wa_maid white_background
2196521,https://safebooru.org/images/2107/73f1c13a223cff59071a4390ce21554d62b7a0d5.png,black_hair,1girl animal_ears black_hair blue_eyes breasts full_body fur_collar gloves grey_wolf_(kemono_friends) heterochromia highres kemono_friends long_hair long_sleeves looking_at_viewer medium_breasts multicolored_hair necktie skirt smile solo tail tsukasa-emon two-tone_hair white_hair wolf_ears wolf_tail yellow_eyes
2340938,https://safebooru.org/images/2246/c5cc450417a3d2806da7eac12497b76f684cb103.png,black_hair,1girl :d black_hair breasts covered_navel full_body kaekae medium_breasts megaphone open_mouth ponytail shoumetsu_toshi_2 smile solo speaker thigh-highs watermark white_legwear
2236731,https://safebooru.org/images/2146/03179e0161a3591eabe1385377eaa0c1529d7711.jpg,black_hair,>:d 1girl :d animal_ears bei_mochi black_hair blush brooch collarbone day dress fangs field flower flower_field full_body hair_between_eyes head_wreath imaizumi_kagerou jewelry long_hair looking_at_viewer open_mouth paw_pose red_eyes smile solo tail touhou wolf_ears wolf_tail
3129357,https://safebooru.org/images/3005/331fccbc9d27c53217019ec5038bef5eaaf2e593.png,black_hair,1girl alternate_costume apron artist_logo bangs black_dress black_eyes black_hair blunt_bangs braid commentary_request dated dress enmaided frilled_apron frilled_dress frills full_body hair_ribbon highres kanon_(kurogane_knights) kantai_collection kitakami_(kantai_collection) long_hair looking_at_viewer maid maid_headdress mary_janes plant potted_plant ribbon shoes sidelocks simple_background solo standing tress_ribbon watering_can white_apron white_background white_legwear
1905449,https://safebooru.org/images/1823/d5fba6c307f6a795d35d69d68d0cc779c4d2960d.jpg,black_hair,1girl arms_between_legs bangs black_eyes black_hair black_legwear blush closed_mouth collarbone detached_sleeves ebifurya eyebrows full_body hair_between_eyes haruna_(kantai_collection) highres kantai_collection knees_up legs_together long_hair looking_at_viewer no_shoes nontraditional_miko red_skirt simple_background sitting skirt smile solo thigh-highs twitter_username white_background
2578679,https://safebooru.org/images/2477/703dd0cc5412b9ac42f28ea73bdfb37fa3216c94.png,black_hair,1girl arrow artist_request bare_shoulders black_hair blush bow_(weapon) breasts broken_arrow detached_sleeves earrings frilled_shirt_collar frilled_skirt frills full_body green_eyes holding holding_weapon jewelry large_breasts looking_down midriff miniskirt nabegama_(oshiro_project) navel official_art oshiro_project oshiro_project_re short_hair skirt solo thigh-highs torn_clothes torn_skirt torn_thighhighs transparent_background weapon
2650418,https://safebooru.org/samples/2543/sample_47ccf5d3ba6ca67655b54612622ca548a57aab45.png,black_hair,1girl alternate_costume anchor black_hair boots cannon floral_print full_body fusou_(kantai_collection) grey_background hair_ornament hakama hakama_skirt highres hip_vent japanese_clothes kantai_collection long_hair nontraditional_miko panties red_eyes red_hakama rhineheim rigging short_sleeves side-tie_panties sidelocks simple_background smile solo standing tasuki thigh-highs thigh_boots turret underwear white_panties
1787087,https://safebooru.org/samples/1708/sample_796ba1ee960e7fe6ba6f7a247526abb21aec1f1d.jpg,black_hair,1girl arms_behind_back artist_request black_hair black_legwear building crescent_moon dress full_body highres houjuu_nue industrial long_hair looking_at_viewer mechanical_parts moon outdoors pipes polearm purple_sky railing red_eyes red_moon red_shoes ribbon scissor_blade scissors shoes short_dress smoke snake solo source_request spear stairs standing thigh-highs torn_leggings touhou trident weapon wings zettai_ryouiki
2296741,https://safebooru.org/images/2204/995716d32d26e6e31da0d52904b723ed22cd1c1b.png,black_hair,1girl afterimage ajirogasa bad_source black_hair braid buttons cape coat commentary earlobes full_body grey_coat hands_together hat mefomefo red_cape red_eyes red_legwear sandals simple_background smile snow solo standing touhou twin_braids yatadera_narumi
2843403,https://safebooru.org/samples/2731/sample_b738c546467609ab0f0ae526f3889c8e42b7ff18.jpg,black_hair,1girl adsouto arm_up artist_name black_hair black_panties boots breasts claw_(weapon) dress feather_boa fingerless_gloves from_behind full_body garter_straps gloves glowing glowing_eyes green_eyes hair_ornament hand_on_own_head high_heel_boots high_heels highres looking_at_viewer looking_back medium_breasts miltiades_malachite panties pantyshot pantyshot_(standing) red_dress rwby short_hair solo standing standing_on_one_leg strapless strapless_dress thigh-highs thigh_boots underwear weapon white_background
2830588,https://safebooru.org/samples/2718/sample_bfcef9d3db6880c9d6a02a861733a94f5e8a4039.jpg,black_hair,1girl alternate_costume antenna_hair bandage bandaged_leg bandages bandaid bandaid_on_face black_hair black_skirt brown_eyes eye_(mememem) full_body highres indian_style makoto_(street_fighter) necktie school_uniform short_hair short_sleeves sitting skirt solo street_fighter street_fighter_iv_(series) tomboy
2496097,https://safebooru.org/images/2396/166ec24aa92b6eea4577c790caf035c76d4e2ce3.png,black_hair,1girl artist_request black_hair bowgun detached_sleeves fox_mask full_body holding holding_weapon long_hair mask mask_on_head official_art oshiro_project oshiro_project_re pleated_skirt red_skirt sanbonmatsu_(oshiro_project) skirt solo thigh-highs transparent_background very_long_hair wavy_hair weapon yellow_eyes
2557631,https://safebooru.org/images/2456/8743b60a623cca25e1c5552492d05eac186b01fd.png,black_hair,1girl ahoge alternate_hairstyle black_hair black_legwear blue_sailor_collar blue_skirt brown_eyes clouds full_body grey_background kantai_collection kneehighs long_hair ojipon pleated_skirt ponytail sailor_collar school_uniform serafuku shoes skirt solo standing ushio_(kantai_collection) uwabaki
2772717,https://safebooru.org/samples/2662/sample_984fd302dea68d30c5258dbdaaa649f4038a6e7a.png,black_hair,1girl barefoot black_hair black_neckwear black_skirt closed_mouth collared_shirt day dorsiflexion fjsmu forest full_body green hand_on_own_cheek hat head_tilt highres looking_at_viewer nature on_rock outdoors plantar_flexion pleated_skirt red_eyes red_hat ripples rock shameimaru_aya shirt short_hair short_sleeves sitting skirt smile solo stream tokin_hat touhou tree water white_shirt white_sleeves wing_collar
1975936,https://safebooru.org/samples/1894/sample_15b144d1f827deb8c266660d3cd44bb8b07ce962.jpeg,black_hair,1girl black_hair black_legwear blush bow bowtie breasts brown_eyes eve_(artist) feet full_body highres large_breasts legs looking_at_viewer open_mouth school_uniform shoes short_hair simple_background skirt smile socks solo standing thighs white_background
1889702,https://safebooru.org/images/1807/705f087bb96a0203dacea1cb5b63b613c5f5b8df.jpg,black_hair,1girl animal_ears bare_legs barefoot black_hair black_legwear blush breasts cat_ears cat_tail detached_sleeves eyebrows eyebrows_visible_through_hair flower frilled_skirt frills from_above full_body hairband haruna_(kantai_collection) heart heart_pillow japanese_clothes jewelry kantai_collection kemonomimi_mode kimono long_hair long_sleeves looking_at_viewer looking_up medium_breasts nontraditional_miko orange_eyes pillow red_ribbon red_rose red_skirt ribbon ribbon-trimmed_sleeves ribbon_trim ring rose shigunyan skirt sleeveless sleeveless_kimono smile soles solo tail thighhighs_removed very_long_hair wide_sleeves
2689529,https://safebooru.org/samples/2582/sample_c65c2c178774fb086595fcc5add8e116df8e3621.jpg,black_hair,1girl adapted_turret anchor_symbol black_hair black_legwear blue_sailor_collar brown_eyes character_name dated dress full_body gradient_hair grass hat headgear highres kantai_collection looking_at_viewer mini_hat multicolored_hair neckerchief pantyhose red_footwear rudder_shoes sailor_collar sailor_dress shirt short_hair short_hair_with_long_locks sidelocks sitting solo thighband_pantyhose tied_shirt tokitsukaze_(kantai_collection) tororo_ten twitter_username two_side_up white_background yellow_neckwear
2064252,https://safebooru.org/images/1979/7c95f6f28ae6f9121bf7993838880da872c625e5.jpg,black_hair,1girl bangs black_hair black_shoes blonde_hair blush full_body hair_ribbon hand_on_hip light_smile long_hair long_sleeves looking_to_the_side miniskirt pleated_skirt ribbon sailor_collar school_uniform serafuku shirt shoes skirt smile solo standing thigh-highs twintails weno wind yellow_legwear yellow_shirt zettai_ryouiki
1877169,https://safebooru.org/samples/1795/sample_03b807c726eeec351c7c73d6a5e5f177c6f85aca.png,black_hair,1girl ass back bayonetta bayonetta_(character) bayonetta_2 beauty_mark black_hair blue_eyes breasts closed_mouth cutout earrings from_behind full_body glasses gloves gun high_heels katsura_masakazu long_legs looking_at_viewer makeup mole mole_under_mouth simple_background smile solo weapon white_background
3054795,https://safebooru.org/images/2933/5376b7a575e16767b5bfa8f4981c02394e6787b5.jpg,black_hair,1girl ainu_clothes animal_ears arm_grab arms_behind_back bangs black_hair breasts brown_eyes brown_hair closed_mouth eyebrows_visible_through_hair full_body hair_ornament kuon_(utawareru_mono) long_hair long_sleeves looking_at_viewer low-tied_long_hair medium_breasts mitsumi_misato obi official_art sash shiny shiny_hair shoes simple_background smile solo tail tied_hair traditional_clothes utawareru_mono white_background wide_sleeves
2786017,https://safebooru.org/images/2676/558404a044f08c714ad6d9e0b2cfbc050d33245b.jpg,black_hair,1girl 49s-aragon aqua_footwear backpack bag bangs beanie black_hair drink drinking drinking_straw full_body glasses hat jacket long_hair long_sleeves original pencil_skirt purple_hat shirt shoes skirt solo standing triangle yellow_shirt
2382829,https://safebooru.org/samples/2288/sample_9a090ee338f1a4d09dcd4e8c59d5a676f43a7ca1.jpg,black_hair,1girl absurdly_long_hair bag black_hair blush brown_eyes eyebrows_visible_through_hair full_body hair_ribbon handbag highres lee_seok_ho long_hair looking_at_viewer open_mouth original red_ribbon ribbon shoes smile sneakers socks solo teeth very_long_hair white_legwear
2716037,https://safebooru.org/samples/2608/sample_0373ee69115015256f891229eefb3c2c83a3eb6b.jpg,black_hair,1girl absurdres black_hair book commission ebinku fire fire_emblem fire_emblem:_kakusei fire_emblem_echoes:_mou_hitori_no_eiyuuou flame full_body hair_ornament high_heels highres holding_polearm long_sleeves mark_(female)_(fire_emblem) mark_(fire_emblem) navel nintendo open_book open_mouth polearm short_hair simple_background solo weapon white_background
1893405,https://safebooru.org/images/1811/7d6e7724e4f0029f898d5d4fd821ef307f2448c9.png,black_hair,1girl asymmetrical_legwear black_gloves black_hair black_legwear blue_shirt choukai_(kantai_collection) full_body glasses gloves groin kantai_collection long_hair looking_at_viewer midriff navel official_art paseri pleated_skirt shirt skirt socks solo transparent_background violet_eyes white_skirt
2315656,https://safebooru.org/images/2222/ec0189f591214afb564e76150a26d1f1730429d5.png,black_hair,1girl animal_ears bangs between_legs black_hair bobby_socks carrot carrot_necklace closed_mouth dress flat_chest full_body hair_between_eyes hand_between_legs inaba_tewi jewelry knees_together_feet_apart looking_at_viewer no_shoes pendant pink_dress puffy_short_sleeves puffy_sleeves rabbit_ears red_eyes sash short_hair short_sleeves sitting socks solo touhou two-tone_background uchisukui white_legwear
1895409,https://safebooru.org/images/1813/5317c7b41a2e9c1ba897245b9f28652b4d63f6ec.png,black_hair,1girl alcohol bangs barefoot barefoot_sandals black_hair blunt_bangs blush breasts closed_mouth eyebrows eyebrows_visible_through_hair fate/grand_order fate_(series) from_above full_body gem gourd hair_ornament holding horns japanese_clothes jewelry kimono knees_up looking_at_viewer lying motion_blur navel off_shoulder on_back oni oni_horns open_clothes open_kimono petals pouring revealing_clothes saisarisu sakazuki sake short_hair shuten_douji_(fate/grand_order) small_breasts smile solo stomach sword violet_eyes weapon
