image_path,label
/kaggle/input/datasets/splcher/animefacedataset/images/20301_2007.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/16202_2006.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/29688_2010.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/8778_2004.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/9833_2004.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/57662_2017.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/4239_2002.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/54276_2016.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/41308_2013.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/20249_2007.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/1633_2001.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/15204_2006.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/24730_2009.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/7897_2004.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/53337_2016.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/18568_2007.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/54631_2016.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/60856_2018.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/4694_2003.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/47080_2014.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/55659_2016.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/9154_2004.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/9435_2004.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/12793_2005.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/50171_2015.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/29553_2010.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/38156_2012.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/13229_2005.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/2160_2001.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/6874_2003.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/16046_2006.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/49082_2015.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/18268_2007.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/4695_2003.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/9574_2004.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/59635_2018.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/47692_2014.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/16655_2006.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/26014_2009.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/28617_2010.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/37278_2012.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/58064_2017.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/60351_2018.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/18334_2007.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/56208_2017.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/55055_2016.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/26868_2009.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/11803_2005.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/10654_2005.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/5218_2003.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/21785_2008.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/55305_2016.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/30715_2010.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/22610_2008.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/42731_2013.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/12869_2005.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/58377_2017.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/7913_2004.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/61539_2018.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/8177_2004.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/12433_2005.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/14588_2006.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/33277_2011.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/22910_2008.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/33855_2011.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/23498_2008.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/47715_2014.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/2676_2002.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/26761_2009.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/52902_2016.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/34106_2011.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/53622_2016.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/53563_2016.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/34804_2011.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/62176_2019.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/9405_2004.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/42338_2013.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/56890_2017.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/38731_2012.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/29909_2010.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/49754_2015.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/21076_2008.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/30812_2010.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/4134_2002.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/22377_2008.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/60695_2018.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/57801_2017.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/33864_2011.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/891_2000.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/40294_2012.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/25722_2009.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/689_2000.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/23054_2008.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/28801_2010.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/51780_2015.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/46738_2014.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/6967_2003.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/29658_2010.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/4390_2003.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/26192_2009.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/59704_2018.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/13569_2006.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/24317_2008.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/33042_2011.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/26362_2009.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/16339_2006.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/25035_2009.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/12171_2005.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/15886_2006.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/44340_2013.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/50107_2015.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/5941_2003.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/987_2000.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/5590_2003.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/26347_2009.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/14614_2006.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/22223_2008.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/29229_2010.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/26394_2009.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/40847_2013.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/48638_2014.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/55419_2016.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/62772_2019.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/12662_2005.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/56538_2017.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/9194_2004.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/29492_2010.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/43082_2013.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/11799_2005.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/9101_2004.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/57479_2017.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/43548_2013.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/24125_2008.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/22581_2008.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/27286_2009.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/31476_2010.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/26745_2009.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/57309_2017.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/4357_2003.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/31461_2010.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/53428_2016.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/37763_2012.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/47273_2014.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/38886_2012.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/19969_2007.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/43806_2013.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/53865_2016.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/49627_2015.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/61576_2018.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/10748_2005.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/59162_2018.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/4013_2002.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/21445_2008.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/14339_2006.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/54109_2016.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/26318_2009.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/27577_2009.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/43151_2013.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/49708_2015.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/28588_2010.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/30655_2010.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/59552_2018.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/4000_2002.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/16907_2007.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/16751_2007.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/46860_2014.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/34013_2011.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/29839_2010.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/24440_2009.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/13924_2006.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/62681_2019.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/38616_2012.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/43069_2013.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/27814_2009.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/12464_2005.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/16074_2006.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/8526_2004.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/62164_2019.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/15789_2006.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/58012_2017.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/14837_2006.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/3379_2002.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/20400_2007.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/15491_2006.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/53534_2016.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/5929_2003.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/53664_2016.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/29009_2010.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/42115_2013.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/8106_2004.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/31519_2010.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/12509_2005.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/60491_2018.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/61284_2018.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/9913_2004.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/15065_2006.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/41560_2013.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/34228_2011.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/8717_2004.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/51557_2015.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/10077_2004.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/38425_2012.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/51111_2015.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/43962_2013.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/26968_2009.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/59720_2018.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/37816_2012.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/55193_2016.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/26644_2009.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/40980_2013.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/3266_2002.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/4892_2003.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/7698_2004.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/58774_2017.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/4346_2003.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/32513_2011.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/7529_2004.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/49611_2015.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/10818_2005.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/190_2000.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/35135_2011.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/57362_2017.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/1089_2001.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/14478_2006.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/13698_2006.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/30620_2010.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/11367_2005.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/12980_2005.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/3361_2002.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/47899_2014.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/16244_2006.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/47268_2014.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/56171_2017.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/56303_2017.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/60366_2018.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/33069_2011.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/17729_2007.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/17131_2007.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/4334_2003.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/11978_2005.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/43765_2013.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/56937_2017.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/12065_2005.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/17168_2007.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/35487_2011.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/46830_2014.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/42439_2013.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/27379_2009.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/19146_2007.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/45847_2014.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/55422_2016.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/56120_2017.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/59422_2018.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/13695_2006.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/18491_2007.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/7218_2004.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/44701_2013.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/45973_2014.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/53164_2016.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/60131_2018.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/19762_2007.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/7061_2003.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/28224_2009.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/11448_2005.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/44671_2013.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/23914_2008.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/48874_2014.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/47465_2014.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/14370_2006.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/8160_2004.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/37127_2012.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/22650_2008.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/41531_2013.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/53288_2016.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/28381_2010.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/46474_2014.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/9117_2004.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/60939_2018.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/49203_2015.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/349_2000.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/28558_2010.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/62390_2019.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/22679_2008.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/32900_2011.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/59102_2018.jpg,class_0
/kaggle/input/datasets/splcher/animefacedataset/images/31575_2010.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/46476_2014.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/11090_2005.jpg,class_3
/kaggle/input/datasets/splcher/animefacedataset/images/18007_2007.jpg,class_1
/kaggle/input/datasets/splcher/animefacedataset/images/58316_2017.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/62784_2019.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/33974_2011.jpg,class_5
/kaggle/input/datasets/splcher/animefacedataset/images/33461_2011.jpg,class_4
/kaggle/input/datasets/splcher/animefacedataset/images/34968_2011.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/15991_2006.jpg,class_2
/kaggle/input/datasets/splcher/animefacedataset/images/48651_2014.jpg,class_2
